Subject,Image,NSED,SLJ
Sub152,NH05,High,0
Sub152,NH06,High,0
Sub152,NH07,High,0
Sub152,NH08,High,1
Sub152,NH09,High,0
Sub152,NH10,High,1
Sub152,NH11,High,0
Sub152,NH12,High,0
Sub152,NH13,High,0
Sub152,NH14,High,0
Sub152,NH15,High,0
Sub152,NH16,High,0
Sub152,NH17,High,0
Sub152,NH18,High,0
Sub152,NH19,High,0
Sub152,NH20,High,0
Sub153,NL01,Low,0
Sub153,NL02,Low,0
Sub153,NL03,Low,0
Sub153,NL04,Low,0
Sub153,NL05,Low,0
Sub153,NL06,Low,0
Sub153,NL07,Low,0
Sub153,NL08,Low,0
Sub153,NL09,Low,0
Sub153,NL10,Low,0
Sub153,NL11,Low,0
Sub153,NL12,Low,0
Sub153,NL13,Low,0
Sub153,NL14,Low,0
Sub153,NL15,Low,0
Sub153,NL16,Low,0
Sub153,NL17,Low,0
Sub153,NL18,Low,0
Sub153,NL19,Low,0
Sub153,NL20,Low,0
Sub153,NH01,High,0
Sub153,NH02,High,0
Sub153,NH03,High,0
Sub153,NH04,High,0
Sub153,NH05,High,0
Sub153,NH06,High,0
Sub153,NH07,High,0
Sub153,NH08,High,0
Sub153,NH09,High,0
Sub153,NH10,High,0
Sub153,NH11,High,0
Sub153,NH12,High,0
Sub153,NH13,High,0
Sub153,NH14,High,0
Sub153,NH15,High,0
Sub153,NH16,High,0
Sub153,NH17,High,0
Sub153,NH18,High,0
Sub153,NH19,High,0
Sub153,NH20,High,0
Sub154,NL01,Low,0
Sub154,NL02,Low,0
Sub154,NL03,Low,0
Sub154,NL04,Low,0
Sub154,NL05,Low,0
Sub154,NL06,Low,0
Sub154,NL07,Low,0
Sub154,NL08,Low,0
Sub154,NL09,Low,0
Sub154,NL10,Low,0
Sub154,NL11,Low,0
Sub154,NL12,Low,0
Sub154,NL13,Low,0
Sub154,NL14,Low,1
Sub154,NL15,Low,0
Sub154,NL16,Low,0
Sub154,NL17,Low,0
Sub154,NL18,Low,0
Sub154,NL19,Low,0
Sub154,NL20,Low,0
Sub154,NH01,High,0
Sub154,NH02,High,0
Sub154,NH03,High,0
Sub154,NH04,High,0
Sub154,NH05,High,0
Sub154,NH06,High,0
Sub154,NH07,High,0
Sub154,NH08,High,0
Sub154,NH09,High,0
Sub154,NH10,High,0
Sub154,NH11,High,0
Sub154,NH12,High,0
Sub154,NH13,High,0
Sub154,NH14,High,0
Sub154,NH15,High,0
Sub154,NH16,High,0
Sub154,NH17,High,0
Sub154,NH18,High,0
Sub154,NH19,High,0
Sub154,NH20,High,0
Sub155,NL01,Low,0
Sub155,NL02,Low,0
Sub155,NL03,Low,0
Sub155,NL04,Low,0
Sub155,NL05,Low,0
Sub155,NL06,Low,0
Sub155,NL07,Low,0
Sub155,NL08,Low,0
Sub155,NL09,Low,0
Sub155,NL10,Low,0
Sub155,NL11,Low,0
Sub155,NL12,Low,0
Sub155,NL13,Low,0
Sub155,NL14,Low,0
Sub155,NL15,Low,0
Sub155,NL16,Low,0
Sub155,NL17,Low,0
Sub155,NL18,Low,0
Sub155,NL19,Low,0
Sub155,NL20,Low,0
Sub155,NH01,High,0
Sub155,NH02,High,0
Sub155,NH03,High,0
Sub155,NH04,High,0
Sub155,NH05,High,1
Sub155,NH06,High,0
Sub155,NH07,High,0
Sub155,NH08,High,1
Sub155,NH09,High,0
Sub155,NH10,High,0
Sub155,NH11,High,0
Sub155,NH12,High,0
Sub155,NH13,High,0
Sub155,NH14,High,0
Sub155,NH15,High,0
Sub155,NH16,High,0
Sub155,NH17,High,0
Sub155,NH18,High,0
Sub155,NH19,High,0
Sub155,NH20,High,0
Sub156,NL01,Low,0
Sub156,NL02,Low,0
Sub156,NL03,Low,0
Sub156,NL04,Low,0
Sub156,NL05,Low,0
Sub156,NL06,Low,0
Sub156,NL07,Low,0
Sub156,NL08,Low,0
Sub156,NL09,Low,0
Sub156,NL10,Low,0
Sub156,NL11,Low,0
Sub156,NL12,Low,0
Sub156,NL13,Low,0
Sub156,NL14,Low,0
Sub156,NL15,Low,0
Sub156,NL16,Low,1
Sub156,NL17,Low,0
Sub156,NL18,Low,0
Sub156,NL19,Low,0
Sub156,NL20,Low,0
Sub156,NH01,High,0
Sub156,NH02,High,0
Sub156,NH03,High,0
Sub156,NH04,High,0
Sub156,NH05,High,0
Sub156,NH06,High,1
Sub156,NH07,High,0
Sub156,NH08,High,0
Sub156,NH09,High,1
Sub156,NH10,High,0
Sub156,NH11,High,0
Sub156,NH12,High,0
Sub156,NH13,High,0
Sub156,NH14,High,0
Sub156,NH15,High,1
Sub156,NH16,High,0
Sub156,NH17,High,0
Sub156,NH18,High,0
Sub156,NH19,High,0
Sub156,NH20,High,0
Sub157,NL01,Low,0
Sub157,NL02,Low,0
Sub157,NL03,Low,0
Sub157,NL04,Low,0
Sub157,NL05,Low,0
Sub157,NL06,Low,0
Sub157,NL07,Low,1
Sub157,NL08,Low,1
Sub157,NL09,Low,0
Sub157,NL10,Low,0
Sub157,NL11,Low,0
Sub157,NL12,Low,0
Sub157,NL13,Low,0
Sub157,NL14,Low,0
Sub157,NL15,Low,0
Sub157,NL16,Low,0
Sub157,NL17,Low,1
Sub157,NL18,Low,0
Sub157,NL19,Low,0
Sub157,NL20,Low,0
Sub157,NH01,High,0
Sub157,NH02,High,0
Sub157,NH03,High,0
Sub157,NH04,High,1
Sub157,NH05,High,0
Sub157,NH06,High,0
Sub157,NH07,High,0
Sub157,NH08,High,0
Sub157,NH09,High,0
Sub157,NH10,High,0
Sub157,NH11,High,0
Sub157,NH12,High,0
Sub157,NH13,High,1
Sub157,NH14,High,0
Sub157,NH15,High,0
Sub157,NH16,High,0
Sub157,NH17,High,1
Sub157,NH18,High,0
Sub157,NH19,High,0
Sub157,NH20,High,0
Sub158,NL01,Low,0
Sub158,NL02,Low,0
Sub158,NL03,Low,0
Sub158,NL04,Low,0
Sub158,NL05,Low,0
Sub158,NL06,Low,0
Sub158,NL07,Low,0
Sub158,NL08,Low,0
Sub158,NL09,Low,0
Sub158,NL10,Low,0
Sub158,NL11,Low,0
Sub158,NL12,Low,0
Sub158,NL13,Low,0
Sub158,NL14,Low,0
Sub158,NL15,Low,0
Sub158,NL16,Low,0
Sub158,NL17,Low,0
Sub158,NL18,Low,0
Sub158,NL19,Low,1
Sub158,NL20,Low,0
Sub158,NH01,High,1
Sub158,NH02,High,0
Sub158,NH03,High,0
Sub158,NH04,High,0
Sub158,NH05,High,0
Sub158,NH06,High,0
Sub158,NH07,High,0
Sub158,NH08,High,0
Sub158,NH09,High,0
Sub158,NH10,High,0
Sub158,NH11,High,0
Sub158,NH12,High,0
Sub158,NH13,High,0
Sub158,NH14,High,0
Sub158,NH15,High,0
Sub158,NH16,High,1
Sub158,NH17,High,1
Sub158,NH18,High,0
Sub158,NH19,High,0
Sub158,NH20,High,0
Sub159,NL01,Low,0
Sub159,NL02,Low,0
Sub159,NL03,Low,0
Sub159,NL04,Low,0
Sub159,NL05,Low,0
Sub159,NL06,Low,0
Sub159,NL07,Low,1
Sub159,NL08,Low,1
Sub159,NL09,Low,0
Sub159,NL10,Low,0
Sub159,NL11,Low,0
Sub159,NL12,Low,1
Sub159,NL13,Low,0
Sub159,NL14,Low,0
Sub159,NL15,Low,0
Sub159,NL16,Low,0
Sub159,NL17,Low,0
Sub159,NL18,Low,0
Sub159,NL19,Low,0
Sub159,NL20,Low,0
Sub159,NH01,High,0
Sub159,NH02,High,0
Sub159,NH03,High,1
Sub159,NH04,High,0
Sub159,NH05,High,0
Sub159,NH06,High,0
Sub159,NH07,High,0
Sub159,NH08,High,0
Sub159,NH09,High,0
Sub159,NH10,High,0
Sub159,NH11,High,1
Sub159,NH12,High,0
Sub159,NH13,High,0
Sub159,NH14,High,0
Sub159,NH15,High,0
Sub159,NH16,High,0
Sub159,NH17,High,0
Sub159,NH18,High,0
Sub159,NH19,High,0
Sub159,NH20,High,0
Sub160,NL01,Low,0
Sub160,NL02,Low,0
Sub160,NL03,Low,0
Sub160,NL04,Low,0
Sub160,NL05,Low,0
Sub160,NL06,Low,0
Sub160,NL07,Low,0
Sub160,NL08,Low,1
Sub160,NL09,Low,0
Sub160,NL10,Low,0
Sub160,NL11,Low,0
Sub160,NL12,Low,0
Sub160,NL13,Low,0
Sub160,NL14,Low,0
Sub160,NL15,Low,0
Sub160,NL16,Low,0
Sub160,NL17,Low,0
Sub160,NL18,Low,0
Sub160,NL19,Low,0
Sub160,NL20,Low,0
Sub160,NH01,High,1
Sub160,NH02,High,0
Sub160,NH03,High,0
Sub160,NH04,High,0
Sub160,NH05,High,1
Sub160,NH06,High,0
Sub160,NH07,High,0
Sub160,NH08,High,0
Sub160,NH09,High,0
Sub160,NH10,High,0
Sub160,NH11,High,0
Sub160,NH12,High,0
Sub160,NH13,High,0
Sub160,NH14,High,0
Sub160,NH15,High,0
Sub160,NH16,High,0
Sub160,NH17,High,0
Sub160,NH18,High,0
Sub160,NH19,High,0
Sub160,NH20,High,0
Sub161,NL01,Low,0
Sub161,NL02,Low,0
Sub161,NL03,Low,0
Sub161,NL04,Low,0
Sub161,NL05,Low,0
Sub161,NL06,Low,0
Sub161,NL07,Low,0
Sub161,NL08,Low,0
Sub161,NL09,Low,0
Sub161,NL10,Low,0
Sub161,NL11,Low,0
Sub161,NL12,Low,0
Sub161,NL13,Low,0
Sub161,NL14,Low,0
Sub161,NL15,Low,0
Sub161,NL16,Low,0
Sub161,NL17,Low,0
Sub161,NL18,Low,0
Sub161,NL19,Low,0
Sub161,NL20,Low,0
Sub161,NH01,High,0
Sub161,NH02,High,0
Sub161,NH03,High,0
Sub161,NH04,High,0
Sub161,NH05,High,0
Sub161,NH06,High,0
Sub161,NH07,High,0
Sub161,NH08,High,0
Sub161,NH09,High,1
Sub161,NH10,High,0
Sub161,NH11,High,1
Sub161,NH12,High,0
Sub161,NH13,High,0
Sub161,NH14,High,0
Sub161,NH15,High,0
Sub161,NH16,High,0
Sub161,NH17,High,0
Sub161,NH18,High,0
Sub161,NH19,High,0
Sub161,NH20,High,0
Sub162,NL01,Low,1
Sub162,NL02,Low,0
Sub162,NL03,Low,0
Sub162,NL04,Low,0
Sub162,NL05,Low,0
Sub162,NL06,Low,0
Sub162,NL07,Low,0
Sub162,NL08,Low,0
Sub162,NL09,Low,0
Sub162,NL10,Low,0
Sub162,NL11,Low,0
Sub162,NL12,Low,0
Sub162,NL13,Low,0
Sub162,NL14,Low,0
Sub162,NL15,Low,0
Sub162,NL16,Low,1
Sub162,NL17,Low,1
Sub162,NL18,Low,0
Sub162,NL19,Low,0
Sub162,NL20,Low,0
Sub162,NH01,High,0
Sub162,NH02,High,0
Sub162,NH03,High,0
Sub162,NH04,High,0
Sub162,NH05,High,0
Sub162,NH06,High,0
Sub162,NH07,High,0
Sub162,NH08,High,0
Sub162,NH09,High,0
Sub162,NH10,High,0
Sub162,NH11,High,0
Sub162,NH12,High,0
Sub162,NH13,High,0
Sub162,NH14,High,0
Sub162,NH15,High,0
Sub162,NH16,High,0
Sub162,NH17,High,0
Sub162,NH18,High,0
Sub162,NH19,High,0
Sub162,NH20,High,0
Sub163,NL01,Low,0
Sub163,NL02,Low,0
Sub163,NL03,Low,1
Sub163,NL04,Low,0
Sub163,NL05,Low,0
Sub163,NL06,Low,1
Sub163,NL07,Low,0
Sub163,NL08,Low,0
Sub163,NL09,Low,0
Sub163,NL10,Low,0
Sub163,NL11,Low,0
Sub163,NL12,Low,0
Sub163,NL13,Low,0
Sub163,NL14,Low,1
Sub163,NL15,Low,0
Sub163,NL16,Low,0
Sub163,NL17,Low,0
Sub163,NL18,Low,1
Sub163,NL19,Low,0
Sub163,NL20,Low,0
Sub163,NH01,High,1
Sub163,NH02,High,1
Sub163,NH03,High,1
Sub163,NH04,High,0
Sub163,NH05,High,1
Sub163,NH06,High,1
Sub163,NH07,High,1
Sub163,NH08,High,0
Sub163,NH09,High,0
Sub163,NH10,High,1
Sub163,NH11,High,1
Sub163,NH12,High,1
Sub163,NH13,High,0
Sub163,NH14,High,0
Sub163,NH15,High,1
Sub163,NH16,High,1
Sub163,NH17,High,1
Sub163,NH18,High,0
Sub163,NH19,High,0
Sub163,NH20,High,1
Sub164,NL01,Low,0
Sub164,NL02,Low,0
Sub164,NL03,Low,0
Sub164,NL04,Low,0
Sub164,NL05,Low,1
Sub164,NL06,Low,0
Sub164,NL07,Low,0
Sub164,NL08,Low,0
Sub164,NL09,Low,0
Sub164,NL10,Low,1
Sub164,NL11,Low,0
Sub164,NL12,Low,0
Sub164,NL13,Low,0
Sub164,NL14,Low,1
Sub164,NL15,Low,0
Sub164,NL16,Low,0
Sub164,NL17,Low,0
Sub164,NL18,Low,0
Sub164,NL19,Low,0
Sub164,NL20,Low,0
Sub164,NH01,High,0
Sub164,NH02,High,1
Sub164,NH03,High,0
Sub164,NH04,High,0
Sub164,NH05,High,0
Sub164,NH06,High,1
Sub164,NH07,High,0
Sub164,NH08,High,0
Sub164,NH09,High,0
Sub164,NH10,High,0
Sub164,NH11,High,0
Sub164,NH12,High,1
Sub164,NH13,High,0
Sub164,NH14,High,0
Sub164,NH15,High,0
Sub164,NH16,High,0
Sub164,NH17,High,0
Sub164,NH18,High,0
Sub164,NH19,High,0
Sub164,NH20,High,0
Sub165,NL01,Low,0
Sub165,NL02,Low,0
Sub165,NL03,Low,0
Sub165,NL04,Low,0
Sub165,NL05,Low,0
Sub165,NL06,Low,1
Sub165,NL07,Low,0
Sub165,NL08,Low,0
Sub165,NL09,Low,0
Sub165,NL10,Low,0
Sub165,NL11,Low,0
Sub165,NL12,Low,0
Sub165,NL13,Low,0
Sub165,NL14,Low,0
Sub165,NL15,Low,0
Sub165,NL16,Low,0
Sub165,NL17,Low,0
Sub165,NL18,Low,0
Sub165,NL19,Low,0
Sub165,NL20,Low,1
Sub165,NH01,High,0
Sub165,NH02,High,0
Sub165,NH03,High,1
Sub165,NH04,High,0
Sub165,NH05,High,0
Sub165,NH06,High,0
Sub165,NH07,High,0
Sub165,NH08,High,0
Sub165,NH09,High,0
Sub165,NH10,High,0
Sub165,NH11,High,0
Sub165,NH12,High,0
Sub165,NH13,High,0
Sub165,NH14,High,0
Sub165,NH15,High,0
Sub165,NH16,High,0
Sub165,NH17,High,0
Sub165,NH18,High,0
Sub165,NH19,High,0
Sub165,NH20,High,0
Sub166,NL01,Low,0
Sub166,NL02,Low,0
Sub166,NL03,Low,0
Sub166,NL04,Low,1
Sub166,NL05,Low,0
Sub166,NL06,Low,0
Sub166,NL07,Low,0
Sub166,NL08,Low,0
Sub166,NL09,Low,0
Sub166,NL10,Low,0
Sub166,NL11,Low,0
Sub166,NL12,Low,0
Sub166,NL13,Low,0
Sub166,NL14,Low,0
Sub166,NL15,Low,0
Sub166,NL16,Low,0
Sub166,NL17,Low,0
Sub166,NL18,Low,0
Sub166,NL19,Low,0
Sub166,NL20,Low,0
Sub166,NH01,High,0
Sub166,NH02,High,0
Sub166,NH03,High,0
Sub166,NH04,High,0
Sub166,NH05,High,0
Sub166,NH06,High,0
Sub166,NH07,High,0
Sub166,NH08,High,0
Sub166,NH09,High,0
Sub166,NH10,High,0
Sub166,NH11,High,0
Sub166,NH12,High,0
Sub166,NH13,High,0
Sub166,NH14,High,0
Sub166,NH15,High,0
Sub166,NH16,High,0
Sub166,NH17,High,0
Sub166,NH18,High,0
Sub166,NH19,High,0
Sub166,NH20,High,0
Sub167,NL01,Low,0
Sub167,NL02,Low,0
Sub167,NL03,Low,0
Sub167,NL04,Low,0
Sub167,NL05,Low,0
Sub167,NL06,Low,0
Sub167,NL07,Low,0
Sub167,NL08,Low,0
Sub167,NL09,Low,1
Sub167,NL10,Low,0
Sub167,NL11,Low,0
Sub167,NL12,Low,0
Sub167,NL13,Low,0
Sub167,NL14,Low,0
Sub167,NL15,Low,0
Sub167,NL16,Low,1
Sub167,NL17,Low,0
Sub167,NL18,Low,0
Sub167,NL19,Low,0
Sub167,NL20,Low,0
Sub167,NH01,High,0
Sub167,NH02,High,0
Sub167,NH03,High,1
Sub167,NH04,High,0
Sub167,NH05,High,0
Sub167,NH06,High,0
Sub167,NH07,High,0
Sub167,NH08,High,0
Sub167,NH09,High,0
Sub167,NH10,High,0
Sub167,NH11,High,0
Sub167,NH12,High,0
Sub167,NH13,High,0
Sub167,NH14,High,0
Sub167,NH15,High,0
Sub167,NH16,High,0
Sub167,NH17,High,0
Sub167,NH18,High,0
Sub167,NH19,High,0
Sub167,NH20,High,1
Sub168,NL01,Low,0
Sub168,NL02,Low,1
Sub168,NL03,Low,0
Sub168,NL04,Low,0
Sub168,NL05,Low,0
Sub168,NL06,Low,0
Sub168,NL07,Low,0
Sub168,NL08,Low,0
Sub168,NL09,Low,0
Sub168,NL10,Low,0
Sub168,NL11,Low,0
Sub168,NL12,Low,0
Sub168,NL13,Low,0
Sub168,NL14,Low,0
Sub168,NL15,Low,0
Sub168,NL16,Low,0
Sub168,NL17,Low,0
Sub168,NL18,Low,1
Sub168,NL19,Low,0
Sub168,NL20,Low,0
Sub168,NH01,High,0
Sub168,NH02,High,0
Sub168,NH03,High,0
Sub168,NH04,High,1
Sub168,NH05,High,0
Sub168,NH06,High,0
Sub168,NH07,High,0
Sub168,NH08,High,0
Sub168,NH09,High,0
Sub168,NH10,High,0
Sub168,NH11,High,0
Sub168,NH12,High,0
Sub168,NH13,High,0
Sub168,NH14,High,0
Sub168,NH15,High,0
Sub168,NH16,High,0
Sub168,NH17,High,0
Sub168,NH18,High,0
Sub168,NH19,High,1
Sub168,NH20,High,0
Sub169,NL01,Low,0
Sub169,NL02,Low,0
Sub169,NL03,Low,0
Sub169,NL04,Low,0
Sub169,NL05,Low,0
Sub169,NL06,Low,0
Sub169,NL07,Low,1
Sub169,NL08,Low,0
Sub169,NL09,Low,0
Sub169,NL10,Low,0
Sub169,NL11,Low,0
Sub169,NL12,Low,0
Sub169,NL13,Low,0
Sub169,NL14,Low,0
Sub169,NL15,Low,0
Sub169,NL16,Low,0
Sub169,NL17,Low,1
Sub169,NL18,Low,0
Sub169,NL19,Low,0
Sub169,NL20,Low,0
Sub169,NH01,High,0
Sub169,NH02,High,0
Sub169,NH03,High,0
Sub169,NH04,High,0
Sub169,NH05,High,0
Sub169,NH06,High,0
Sub169,NH07,High,0
Sub169,NH08,High,0
Sub169,NH09,High,1
Sub169,NH10,High,0
Sub169,NH11,High,0
Sub169,NH12,High,0
Sub169,NH13,High,0
Sub169,NH14,High,0
Sub169,NH15,High,0
Sub169,NH16,High,0
Sub169,NH17,High,0
Sub169,NH18,High,0
Sub169,NH19,High,0
Sub169,NH20,High,0
Sub170,NL01,Low,0
Sub170,NL02,Low,0
Sub170,NL03,Low,0
Sub170,NL04,Low,0
Sub170,NL05,Low,0
Sub170,NL06,Low,0
Sub170,NL07,Low,1
Sub170,NL08,Low,0
Sub170,NL09,Low,0
Sub170,NL10,Low,0
Sub170,NL11,Low,1
Sub170,NL12,Low,0
Sub170,NL13,Low,0
Sub170,NL14,Low,0
Sub170,NL15,Low,0
Sub170,NL16,Low,0
Sub170,NL17,Low,0
Sub170,NL18,Low,0
Sub170,NL19,Low,0
Sub170,NL20,Low,0
Sub170,NH01,High,0
Sub170,NH02,High,0
Sub170,NH03,High,0
Sub170,NH04,High,0
Sub170,NH05,High,0
Sub170,NH06,High,0
Sub170,NH07,High,0
Sub170,NH08,High,0
Sub170,NH09,High,0
Sub170,NH10,High,0
Sub170,NH11,High,0
Sub170,NH12,High,0
Sub170,NH13,High,0
Sub170,NH14,High,0
Sub170,NH15,High,0
Sub170,NH16,High,0
Sub170,NH17,High,0
Sub170,NH18,High,0
Sub170,NH19,High,0
Sub170,NH20,High,0
Sub171,NL01,Low,0
Sub171,NL02,Low,1
Sub171,NL03,Low,0
Sub171,NL04,Low,0
Sub171,NL05,Low,0
Sub171,NL06,Low,0
Sub171,NL07,Low,0
Sub171,NL08,Low,0
Sub171,NL09,Low,0
Sub171,NL10,Low,0
Sub171,NL11,Low,0
Sub171,NL12,Low,0
Sub171,NL13,Low,0
Sub171,NL14,Low,0
Sub171,NL15,Low,0
Sub171,NL16,Low,0
Sub171,NL17,Low,0
Sub171,NL18,Low,0
Sub171,NL19,Low,0
Sub171,NL20,Low,0
Sub171,NH01,High,0
Sub171,NH02,High,0
Sub171,NH03,High,1
Sub171,NH04,High,0
Sub171,NH05,High,0
Sub171,NH06,High,0
Sub171,NH07,High,0
Sub171,NH08,High,0
Sub171,NH09,High,0
Sub171,NH10,High,0
Sub171,NH11,High,1
Sub171,NH12,High,0
Sub171,NH13,High,0
Sub171,NH14,High,0
Sub171,NH15,High,0
Sub171,NH16,High,1
Sub171,NH17,High,0
Sub171,NH18,High,1
Sub171,NH19,High,0
Sub171,NH20,High,1
Sub172,NL01,Low,0
Sub172,NL02,Low,0
Sub172,NL03,Low,0
Sub172,NL04,Low,0
Sub172,NL05,Low,0
Sub172,NL06,Low,0
Sub172,NL07,Low,0
Sub172,NL08,Low,0
Sub172,NL09,Low,0
Sub172,NL10,Low,0
Sub172,NL11,Low,0
Sub172,NL12,Low,0
Sub172,NL13,Low,0
Sub172,NL14,Low,0
Sub172,NL15,Low,0
Sub172,NL16,Low,0
Sub172,NL17,Low,0
Sub172,NL18,Low,0
Sub172,NL19,Low,0
Sub172,NL20,Low,0
Sub172,NH01,High,0
Sub172,NH02,High,0
Sub172,NH03,High,0
Sub172,NH04,High,0
Sub172,NH05,High,1
Sub172,NH06,High,1
Sub172,NH07,High,0
Sub172,NH08,High,0
Sub172,NH09,High,0
Sub172,NH10,High,0
Sub172,NH11,High,0
Sub172,NH12,High,0
Sub172,NH13,High,0
Sub172,NH14,High,0
Sub172,NH15,High,0
Sub172,NH16,High,0
Sub172,NH17,High,0
Sub172,NH18,High,1
Sub172,NH19,High,0
Sub172,NH20,High,0
Sub173,NL01,Low,0
Sub173,NL02,Low,0
Sub173,NL03,Low,0
Sub173,NL04,Low,0
Sub173,NL05,Low,0
Sub173,NL06,Low,0
Sub173,NL07,Low,0
Sub173,NL08,Low,0
Sub173,NL09,Low,0
Sub173,NL10,Low,0
Sub173,NL11,Low,0
Sub173,NL12,Low,1
Sub173,NL13,Low,0
Sub173,NL14,Low,0
Sub173,NL15,Low,0
Sub173,NL16,Low,0
Sub173,NL17,Low,0
Sub173,NL18,Low,0
Sub173,NL19,Low,0
Sub173,NL20,Low,0
Sub173,NH01,High,0
Sub173,NH02,High,0
Sub173,NH03,High,0
Sub173,NH04,High,0
Sub173,NH05,High,0
Sub173,NH06,High,0
Sub173,NH07,High,0
Sub173,NH08,High,0
Sub173,NH09,High,0
Sub173,NH10,High,0
Sub173,NH11,High,0
Sub173,NH12,High,0
Sub173,NH13,High,1
Sub173,NH14,High,0
Sub173,NH15,High,0
Sub173,NH16,High,0
Sub173,NH17,High,0
Sub173,NH18,High,0
Sub173,NH19,High,0
Sub173,NH20,High,0
Sub174,NL01,Low,0
Sub174,NL02,Low,0
Sub174,NL03,Low,0
Sub174,NL04,Low,0
Sub174,NL05,Low,1
Sub174,NL06,Low,0
Sub174,NL07,Low,0
Sub174,NL08,Low,0
Sub174,NL09,Low,1
Sub174,NL10,Low,0
Sub174,NL11,Low,0
Sub174,NL12,Low,0
Sub174,NL13,Low,0
Sub174,NL14,Low,0
Sub174,NL15,Low,0
Sub174,NL16,Low,0
Sub174,NL17,Low,0
Sub174,NL18,Low,0
Sub174,NL19,Low,0
Sub174,NL20,Low,0
Sub174,NH01,High,0
Sub174,NH02,High,0
Sub174,NH03,High,1
Sub174,NH04,High,1
Sub174,NH05,High,0
Sub174,NH06,High,1
Sub174,NH07,High,0
Sub174,NH08,High,0
Sub174,NH09,High,0
Sub174,NH10,High,0
Sub174,NH11,High,1
Sub174,NH12,High,1
Sub174,NH13,High,0
Sub174,NH14,High,0
Sub174,NH15,High,0
Sub174,NH16,High,0
Sub174,NH17,High,0
Sub174,NH18,High,0
Sub174,NH19,High,0
Sub174,NH20,High,0
Sub175,NL01,Low,0
Sub175,NL02,Low,0
Sub175,NL03,Low,0
Sub175,NL04,Low,0
Sub175,NL05,Low,0
Sub175,NL06,Low,0
Sub175,NL07,Low,0
Sub175,NL08,Low,0
Sub175,NL09,Low,0
Sub175,NL10,Low,0
Sub175,NL11,Low,0
Sub175,NL12,Low,0
Sub175,NL13,Low,0
Sub175,NL14,Low,0
Sub175,NL15,Low,0
Sub175,NL16,Low,0
Sub175,NL17,Low,0
Sub175,NL18,Low,0
Sub175,NL19,Low,1
Sub175,NL20,Low,0
Sub175,NH01,High,0
Sub175,NH02,High,0
Sub175,NH03,High,0
Sub175,NH04,High,0
Sub175,NH05,High,1
Sub175,NH06,High,1
Sub175,NH07,High,1
Sub175,NH08,High,0
Sub175,NH09,High,0
Sub175,NH10,High,0
Sub175,NH11,High,1
Sub175,NH12,High,0
Sub175,NH13,High,1
Sub175,NH14,High,0
Sub175,NH15,High,1
Sub175,NH16,High,1
Sub175,NH17,High,1
Sub175,NH18,High,0
Sub175,NH19,High,0
Sub175,NH20,High,0
Sub176,NL01,Low,0
Sub176,NL02,Low,0
Sub176,NL03,Low,1
Sub176,NL04,Low,0
Sub176,NL05,Low,0
Sub176,NL06,Low,0
Sub176,NL07,Low,0
Sub176,NL08,Low,0
Sub176,NL09,Low,1
Sub176,NL10,Low,0
Sub176,NL11,Low,0
Sub176,NL12,Low,0
Sub176,NL13,Low,0
Sub176,NL14,Low,0
Sub176,NL15,Low,0
Sub176,NL16,Low,0
Sub176,NL17,Low,0
Sub176,NL18,Low,1
Sub176,NL19,Low,0
Sub176,NL20,Low,0
Sub176,NH01,High,1
Sub176,NH02,High,0
Sub176,NH03,High,1
Sub176,NH04,High,0
Sub176,NH05,High,1
Sub176,NH06,High,1
Sub176,NH07,High,1
Sub176,NH08,High,0
Sub176,NH09,High,0
Sub176,NH10,High,0
Sub176,NH11,High,1
Sub176,NH12,High,1
Sub176,NH13,High,1
Sub176,NH14,High,0
Sub176,NH15,High,1
Sub176,NH16,High,0
Sub176,NH17,High,1
Sub176,NH18,High,1
Sub176,NH19,High,1
Sub176,NH20,High,1
Sub177,NL01,Low,0
Sub177,NL02,Low,1
Sub177,NL03,Low,0
Sub177,NL04,Low,1
Sub177,NL05,Low,0
Sub177,NL06,Low,0
Sub177,NL07,Low,0
Sub177,NL08,Low,0
Sub177,NL09,Low,0
Sub177,NL10,Low,0
Sub177,NL11,Low,1
Sub177,NL12,Low,1
Sub177,NL13,Low,0
Sub177,NL14,Low,0
Sub177,NL15,Low,0
Sub177,NL16,Low,0
Sub177,NL17,Low,0
Sub177,NL18,Low,0
Sub177,NL19,Low,0
Sub177,NL20,Low,0
Sub177,NH01,High,0
Sub177,NH02,High,0
Sub177,NH03,High,0
Sub177,NH04,High,0
Sub177,NH05,High,0
Sub177,NH06,High,0
Sub177,NH07,High,0
Sub177,NH08,High,0
Sub177,NH09,High,0
Sub177,NH10,High,0
Sub177,NH11,High,1
Sub177,NH12,High,0
Sub177,NH13,High,0
Sub177,NH14,High,0
Sub177,NH15,High,1
Sub177,NH16,High,0
Sub177,NH17,High,0
Sub177,NH18,High,0
Sub177,NH19,High,0
Sub177,NH20,High,0
Sub178,NL01,Low,0
Sub178,NL02,Low,0
Sub178,NL03,Low,0
Sub178,NL04,Low,0
Sub178,NL05,Low,0
Sub178,NL06,Low,0
Sub178,NL07,Low,0
Sub178,NL08,Low,0
Sub178,NL09,Low,0
Sub178,NL10,Low,0
Sub178,NL11,Low,0
Sub178,NL12,Low,0
Sub178,NL13,Low,0
Sub178,NL14,Low,0
Sub178,NL15,Low,0
Sub178,NL16,Low,0
Sub178,NL17,Low,1
Sub178,NL18,Low,0
Sub178,NL19,Low,0
